No.,지역,매장명,주소,우편번호,전화,영업시간,24시간,배달,픽업,드라이브스루,주차,WiFi,매장코드,상태,Latitude,Longitude
341,경기,안양비산,경기 안양시 동안구 관악대로 131,459050,031-447-5151,09:00~23:40,N,Y,Y,N,N,N,11367,OPEN,37.399185,126.93869
342,경기,안양석수,경기 안양시 만안구 안양로 483,13969,031-472-8965,10:00~22:00,N,Y,Y,N,Y,Y,13005,OPEN,37.4125226,126.909447
343,경기,안양역사,경기 안양시 만안구 만안로 232,430814,070-4155-2753,08:00~23:00,N,Y,Y,N,N,Y,11338,OPEN,37.405036,126.92008
344,경기,안양중앙,경기 안양시 만안구 장내로 82,430835,031-468-9383,10:00~23:00,N,Y,Y,N,N,Y,12313,OPEN,37.39469,126.917748
345,경기,안양호계,경기 안양시 동안구 경수대로 561,431841,031-429-8405,09:00~22:00,N,Y,Y,N,Y,Y,12335,OPEN,37.373288,126.958059
346,경기,야탑역,경기 성남시 분당구 성남대로925번길 11,463828,031-701-1521,09:00~23:00,N,Y,Y,N,Y,N,11348,OPEN,37.412025,127.12736
347,경기,양주고읍,경기 양주시 고읍남로2(광사동),482030,031-846-5588,08:00~00:30,N,Y,Y,N,Y,Y,11966,OPEN,37.795964,127.080421
348,경기,양주광적,경기 양주시 광적면 삼일로 11,11419,031-855-0008,10:00~22:00,N,Y,Y,N,Y,N,12783,OPEN,37.820592,126.986293
349,경기,양주덕계,"경기도 양주시 회천중앙로 211,1층",11444,031-862-7700,08:00~23:00,N,Y,Y,N,N,N,13307,CLOSING,37.8169631,127.051149
350,경기,양주덕정,경기 양주시 고암길 306-77,482060,031-859-0204,09:00~23:00,N,Y,Y,N,Y,N,11316,OPEN,37.83671,127.068541
351,경기,양주백석D/T,경기 양주시 백석읍 양주산성로574번길 7 1층 전체,11510,031-872-2085,10:00~22:00,N,Y,Y,N,Y,N,13154,OPEN,37.7874848,126.989769
352,경기,양주옥정,경기 양주시 회천남로 88 101호 (옥정동 M타워),11473,031-857-9097,10:00~21:00,N,Y,Y,N,Y,Y,12784,OPEN,37.818508,127.092762
353,경기,양지오남,경기 남양주시 오남읍 진건오남로 806,472881,031-575-7721,09:30~22:00,N,Y,Y,N,Y,Y,11860,OPEN,37.698614,127.202824
354,경기,양평,경기 양평군 양평읍 역전길3,476805,031-771-7937,09:00~22:00,N,Y,Y,N,Y,Y,11342,OPEN,37.4917877,127.488764
355,경기,양평용문,경기 양평군 용문면 다문리 327-2,476841,031-774-8559,10:00~21:00,N,Y,Y,N,N,N,12537,CLOSING,37.485133,127.594731
356,경기,여주,경기 여주시 세종로 21,469807,031-886-9871,08:00~22:00,N,Y,Y,N,N,Y,11286,OPEN,37.295838,127.63699
357,경기,여주375아울렛,경기 여주시 명품1로 22-5,469803,031-882-9060,09:00~19:30,N,Y,Y,N,Y,Y,12271,CLOSING,37.243498,127.61533
358,경기,여주가남,경기 여주시 가남읍 태평중앙1길 롯데리아,12662,031-883-3346,09:00~22:00,N,Y,Y,N,N,Y,12570,OPEN,37.202561,127.546703
359,경기,여주교동,경기 여주시 세종로 215 A동 101호~103호,12651,031-881-4054,10:00~23:00,N,Y,Y,N,Y,N,13136,OPEN,37.2784048,127.638025
360,경기,여주오학,경기 여주시 도예로 97 하나빌딩 1층,12637,031-8087-7750,09:00~22:00,N,Y,Y,N,Y,N,13135,OPEN,37.3111125,127.64455
361,경기,역곡역,경기 부천시 원미구 부일로 727,420834,032-342-2441,09:00~23:00,N,Y,Y,N,N,N,12017,OPEN,37.48576,126.810634
362,경기,오남어람,경기 남양주시 오남읍 진건오남로 511,12048,031-528-0200,09:30~22:00,N,Y,Y,N,Y,Y,12865,OPEN,37.679703,127.20935
363,경기,오목천,경기 수원시 권선구 삼천병마로1598번길 롯데리아 오목천점,16635,031-295-9991,09:00~22:00,N,Y,Y,N,Y,N,12534,OPEN,37.245805,126.96435
364,경기,오산궐동,경기 오산시 궐리사로 11 (궐동 615-5) 1층,18123,031-378-0999,10:00~22:00,N,Y,Y,N,Y,N,13098,OPEN,37.1604376,127.053834
365,경기,오산세교D/T,경기 오산시 경기대로 859,18111,031-378-3180,24시간,Y,Y,Y,N,Y,Y,12749,OPEN,37.193556,127.043043
366,경기,오산원동,경기 오산시 원동로37번길 37,447804,031-372-0049,10:00~22:00,N,Y,Y,N,N,Y,11390,OPEN,37.145311,127.07033
367,경기,오이도D/I,경기 시흥시 정왕신길로 49번길 53,429450,031-488-9900,10:00~22:00,N,Y,Y,N,Y,N,12122,OPEN,37.362263,126.729599
368,경기,옥정신도시,경기 양주시 옥정동 878-2 1층 일부(104~106호),11468,070-7620-1777,09:00~22:00,N,Y,Y,N,Y,Y,13328,OPEN,37.8333572,127.08792
369,경기,용인강남대,"경기 용인시 기흥구 강남로 13 108호,109호,110호,110호",16977,031-281-1606,09:00~23:00,N,Y,Y,N,Y,Y,13076,OPEN,37.2718327,127.126971
370,경기,용인고림,"경기 용인시 처인구 고림동 784-3 고림동 784-4,786-2",17151,031-321-3224,08:00~22:00,N,Y,Y,N,Y,N,13097,OPEN,37.2396567,127.215026
371,경기,용인남사,경기 용인시 처인구 남사면 한숲로 54 아곡프라자 102호,17117,031-321-0612,09:00~21:00,N,Y,Y,N,Y,Y,12872,OPEN,37.152939,127.171127
372,경기,용인동천,경기 용인시 수지구 수풍로131번길 1,448504,031-896-8004,10:00~22:00,N,Y,Y,N,N,N,12331,OPEN,37.335301,127.093387
373,경기,용인둔전,경기 용인시 포곡읍 포곡로 107번길 2,449812,031-321-1047,09:30~22:00,N,Y,Y,N,N,N,11454,OPEN,37.269528,127.217343
374,경기,용인모현,경기도 용인시 처인구 모현면 외대로 16,17035,031-333-4904,10:00~22:00,N,Y,Y,N,N,Y,12703,OPEN,37.336645,127.251184
375,경기,용인백암,경기 용인시 처인구 백암면 백암로 186번길3,17178,031-334-0070,09:00~21:00,N,Y,Y,N,Y,Y,12814,OPEN,37.1638573,127.376148
376,경기,용인보라,경기 용인시 기흥구 한보라2로 5,446904,031-285-7088,10:00~22:30,N,Y,Y,N,Y,N,12270,OPEN,37.254312,127.109877
377,경기,용인보정,경기 용인시 기흥구 죽전로 39,446858,031-898-0512,10:00~01:00,N,Y,Y,N,Y,N,11432,OPEN,37.320721,127.11312
378,경기,용인상현,"경기 용인시 수지구 상현로 114, 나래빌딩 104-106호",16930,031-261-9193,09:00~24:00,N,Y,Y,N,Y,Y,11405,OPEN,37.305598,127.084793
379,경기,용인송전,"경기 용인시 처인구 이동면 경기동로687번길 22번길, 103,104호",17136,031-339-7800,10:00~21:00,N,Y,Y,N,Y,Y,12876,OPEN,37.141435800000004,127.198181
380,경기,용인시청,경기 용인시 처인구 중부대로 1143 1층(삼가동),17017,031-332-6181,10:00~22:00,N,Y,Y,N,Y,N,12812,OPEN,37.2403205,127.172472
381,경기,용인신갈,경기 용인시 기흥구 신갈로58번길 17 1층,16969,031-275-8803,08:30~22:30,N,Y,Y,N,Y,N,13293,OPEN,37.2725906,127.10758
382,경기,용인신봉,경기 용인시 수지구 수지로 217,448150,031-897-8808,09:00~22:00,N,Y,Y,N,Y,N,12013,OPEN,37.320582,127.084085
383,경기,용인양지,경기 용인시 처인구 양지면 남평로6,449821,031-321-0708,10:00~22:00,N,Y,Y,N,Y,Y,12384,OPEN,37.2324527,127.285807
384,경기,용인역북,경기 용인시 처인구 중부대로 1309,449931,031-322-3800,10:00~22:00,N,Y,Y,N,Y,Y,12219,OPEN,37.236073,127.190542
385,경기,용인죽전1동,경기 용인시 수지구 현암로 154,448808,031-897-6400,10:00~22:00,N,Y,Y,N,Y,Y,12060,OPEN,37.331492,127.126274
386,경기,용인천리,경기 용인시 처인구 이동면 백옥대로 641,17128,031-339-0008,10:00~22:00,N,Y,Y,N,Y,Y,12692,OPEN,37.193939,127.206466
387,경기,용인터미널,"경기 용인시 처인구 중부대로 1486,103호",449924,031-335-2760,07:00~21:00,N,Y,Y,N,N,Y,11276,OPEN,37.2325472,127.210171
388,경기,용인흥덕,경기 용인시 기흥구 흥덕2로 87번길 18,446908,031-211-0766,09:30~22:00,N,Y,Y,N,N,Y,12061,OPEN,37.275575,127.071752
389,경기,운정한빛,경기 파주시 와석순환로 125 (동패동),413100,031-949-7186,09:00~24:00,N,Y,Y,N,Y,Y,12040,OPEN,37.712047,126.745588
390,경기,원당,경기 고양시 덕양구 마상로 154번길 68 (성사동),412807,031-965-8003,08:30~23:00,N,Y,Y,N,N,Y,11253,OPEN,37.656539,126.836962
391,경기,위례역,경기 성남시 수정구 위례광장로 위례광장로 25,13647,031-752-1522,10:00~22:00,N,Y,Y,N,Y,Y,12662,OPEN,37.466021,127.140334
392,경기,의왕부곡,경기 의왕시 부곡중앙남1길 3,437814,031-461-1818,09:00~22:00,N,Y,Y,N,Y,Y,11455,OPEN,37.32073,126.950195
393,경기,의정부가능역점,경기 의정부시 평화로635,480844,031-844-1887,09:30~22:00,N,Y,Y,N,Y,Y,11380,OPEN,37.748725,127.044745
394,경기,의정부고산,경기 의정부시 문충로 116,11801,031-847-7100,10:00~22:00,N,Y,Y,N,Y,Y,13046,OPEN,37.7303651,127.10367
395,경기,의정부낙양,경기 의정부시 용민로 407,11812,031-853-4319,09:00~23:00,N,Y,Y,N,Y,Y,12801,OPEN,37.755688,127.113555
396,경기,의정부녹양역,"경기 의정부시 체육로298-33 CS타워 1,2층",480120,031-829-9204,09:00~22:00,N,Y,Y,N,Y,Y,12275,OPEN,37.759487,127.041001
397,경기,의정부민락,"경기 의정부시 천보로 56 1,2층 (110,204호)(민락동)",11813,031-852-1236,08:00~22:00,N,Y,Y,N,Y,Y,12674,OPEN,37.7448596,127.095237
398,경기,의정부시청,경기 의정부시 의정부2동 490,480012,031-840-2004,10:00~22:00,N,Y,Y,N,Y,Y,12388,OPEN,37.737783,127.037784
399,경기,의정부신곡,경기 의정부시 신곡1동 동일로 462,480830,031-821-1306,09:30~23:00,N,Y,Y,N,N,Y,11861,OPEN,37.72959,127.059676
400,경기,의정부용현,경기 의정부시 충의로 62,480050,031-852-3030,09:00~24:00,N,Y,Y,N,N,Y,11334,OPEN,37.737572,127.087399
401,경기,의정부제일,경기 의정부시 시민로131번길 16,480482,031-856-9191,09:00~03:00,N,Y,Y,N,Y,Y,11399,OPEN,37.738751,127.049886
402,경기,의정부회룡역,경기 의정부시 평화로 374 상가 113~116호 롯데리아회룡역점,11704,031-826-6451,24시간,Y,Y,Y,N,N,Y,13338,OPEN,37.7253276,127.048615
403,경기,이천,경기 이천시 이섭대천로1217번길 26,17369,031-632-7940,24시간,Y,Y,Y,N,N,Y,12984,OPEN,37.2797062,127.44574
404,경기,이천마장,경기 이천시 마장면 오천로 65 1층 103.104.105호,17387,031-634-1777,10:00~22:00,N,Y,Y,N,Y,N,13252,OPEN,37.2518078,127.355663
405,경기,이천송정,경기 이천시 증신로291번길 119-1,17344,031-635-5824,10:00~22:00,N,Y,Y,N,N,N,12980,OPEN,37.2950292,127.434518
406,경기,이천증포,경기 이천시 이섭대천로 1403,467802,031-637-7009,09:00~21:30,N,Y,Y,N,Y,N,12478,OPEN,37.2933,127.454989
407,경기,이천하이닉스,경기 이천시 경충대로 2096-4,17391,031-632-2282,09:00~22:00,N,Y,Y,N,Y,N,12691,OPEN,37.252146,127.490302
408,경기,인덕원역,경기 안양시 동안구 흥안대로 527,13951,031-448-8346,24시간,Y,Y,Y,N,N,N,12671,OPEN,37.401111,126.976091
409,경기,일동,경기 포천시 일동면 화동로 1051번길 4-7,487851,031-536-5596,09:00~22:00,N,Y,Y,N,N,Y,11312,OPEN,37.9576368,127.317301
410,경기,일산가좌,경기 고양시 일산서구 가좌1로53,411440,031-921-0775,09:00~21:30,N,Y,Y,N,Y,Y,12080,OPEN,37.687403,126.718865
411,경기,일산대화,경기 고양시 일산서구 대화로136,411802,031-911-3990,10:00~22:00,N,Y,Y,N,Y,Y,11370,OPEN,37.670358,126.735112
412,경기,일산대화역,경기 고양시 일산서구 대화동 2203-1,411410,031-925-9956,09:00~03:00,N,Y,Y,N,Y,Y,12460,OPEN,37.67618,126.748259
413,경기,일산마두,경기 고양시 일산동구 일산로 239번길,410810,031-904-2356,09:00~23:00,N,Y,Y,N,N,Y,11313,OPEN,37.657338,126.787971
414,경기,일산식사,경기 고양시 일산동구 위시티2로 11번길 45,410821,031-962-3040,10:00~22:00,N,Y,Y,N,Y,Y,12072,OPEN,37.678624,126.812267
415,경기,일산중산,경기 고양시 일산동구 중산로 245번길,410831,031-976-0642,10:00~22:00,N,Y,Y,N,N,Y,11365,OPEN,37.69389,126.780343
416,경기,일산탄현,경기 고양시 일산서구 일현로 47,411320,031-915-1928,10:00~22:00,N,Y,Y,N,Y,Y,11332,OPEN,37.691525,126.762746
417,경기,일산풍동,경기 고양시 일산동구 숲속마을로 48 신성프라자內,410330,031-907-2018,10:00~22:30,N,Y,Y,N,Y,Y,11458,OPEN,37.667458,126.797944
418,경기,일산후곡,경기 고양시 일산서구 일산로 544,411827,031-921-2200,09:00~03:00,N,Y,Y,N,N,Y,11456,OPEN,37.678062,126.7678
419,경기,장현,경기 남양주시 진접읍 장현천로 26,12011,031-528-8885,10:00~22:00,N,Y,Y,N,N,Y,11325,OPEN,37.718679,127.18241
420,경기,장호원,경기 이천시 장호원읍 장감로80,467902,031-641-0411,10:00~22:00,N,Y,Y,N,Y,Y,12051,OPEN,37.117345,127.631567
421,경기,전곡,경기 연천군 전곡읍 온골로 49,486903,031-832-2552,09:30~22:00,N,Y,Y,N,N,Y,11299,OPEN,38.0252,127.068
422,경기,정자역,경기 성남시 분당구 성남대로331번길 11-3,13558,031-715-1335,09:00~22:00,N,Y,Y,N,Y,Y,13077,OPEN,37.3654513,127.106728
423,경기,중동인성,"경기 부천시 원미구 중동 석천로 106 인성프라자1,2층",420844,032-665-1821,08:30~22:30,N,Y,Y,N,N,N,12138,OPEN,37.496725,126.761732
424,경기,지축역,경기 고양시 덕양구 지축1로 롯데리아 지축역,10585,02-371-3300,10:00~22:00,N,Y,Y,N,Y,N,13080,OPEN,37.6487676,126.914573
425,경기,지행역,경기 동두천시 지행로 60,11350,031-858-0900,08:00~23:00,N,Y,Y,N,N,Y,13296,OPEN,37.8920469,127.053792
426,경기,진건,경기 남양주시 진건읍 진건오남로 75  1층,472835,031-527-3977,10:00~21:30,N,Y,Y,N,Y,Y,11388,OPEN,37.657509,127.178003
427,경기,청평D/T,경기 가평군 청평면 청평리 312-9,477815,031-584-9292,09:00~22:00,N,Y,Y,N,Y,N,12524,OPEN,37.740248,127.421097
428,경기,초월역,경기 광주시 초월읍 경충대로 1088 명품 가구 갤러리,12736,031-797-1983,10:00~22:00,N,Y,Y,N,Y,N,13126,OPEN,37.3747046,127.297769
429,경기,퇴계원,경기 남양주시 퇴계원면 퇴계원로 30,472822,031-572-8813,10:00~22:00,N,Y,Y,N,Y,Y,12194,OPEN,37.649423,127.14123
430,경기,파주광탄,경기 파주시 광탄면 혜음로 1128-1,10948,031-942-8830,09:00~22:00,N,Y,Y,N,N,Y,12875,OPEN,37.7819608,126.847226
431,경기,파주교하,경기 파주시 책향기로 419 (동패동),413100,031-949-9427,09:00~22:00,N,Y,Y,N,Y,Y,11394,OPEN,37.724562,126.718153
432,경기,파주당동,경기 파주시 문산읍 방촌로 1719-57,10816,031-954-0033,09:00~23:00,N,Y,Y,N,Y,Y,12641,OPEN,37.8670464,126.784225
433,경기,파주동패,"경기 파주시 숲속노을로 128 1층 101호, 102호, 103호(동패동)",10956,031-946-8856,10:00~23:00,N,Y,Y,N,Y,Y,13157,OPEN,37.712268,126.715134
434,경기,파주법원,경기 파주시 법원읍 술이홀로879번길 13-2,413875,031-958-3323,09:00~22:00,N,Y,Y,N,Y,Y,11360,OPEN,37.8496168,126.872639
435,경기,파주야당역,경기 파주시 경의로 1092,10908,031-957-7575,09:00~02:00,N,Y,Y,N,Y,Y,12888,OPEN,37.714896,126.760094
436,경기,파주운정,경기 파주시 미래로 622,413190,031-957-8854,10:00~22:00,N,Y,Y,N,Y,Y,11986,OPEN,37.732728,126.750909
437,경기,파주운정역,경기 파주시 경의로 1246 1층,10896,031-944-1177,10:00~22:00,N,Y,Y,N,Y,Y,13091,OPEN,37.7286333,126.761205
438,경기,파주운정해오름,경기 파주시 다율동 120-2 신성프라자,00000,031-941-7775,09:00~22:00,N,Y,Y,N,Y,N,13155,OPEN,37.7383874,126.730576
439,경기,파주적성,경기 파주시 적성면 마지리 46-8,413913,031-959-5466,08:00~22:00,N,Y,Y,N,N,N,12466,OPEN,37.954575,126.918641
440,경기,판교D/T,경기 성남시 분당구 동판교로 42,13535,031-8016-3015,10:00~22:00,N,Y,Y,N,N,N,12932,OPEN,37.38775,127.113426
441,경기,평내,경기 남양주시 경춘로1256번길 34,12225,031-592-0067,10:00~22:00,N,Y,Y,N,Y,Y,12763,OPEN,37.644573,127.236806
442,경기,평촌귀인,경기 안양시 동안구 평촌대로 139,431827,031-382-8210,09:00~24:00,N,Y,Y,N,Y,Y,11443,OPEN,37.384438,126.958845
443,경기,평택고덕에듀,경기 평택시 고덕로 247 DS에듀타워 103~106호,18020,031-667-0808,09:00~24:00,N,Y,Y,N,N,Y,13169,OPEN,37.0365773,127.027639
444,경기,평택동삭,경기 평택시 지제동삭2로 181-24,18029,031-658-1303,09:00~22:00,N,Y,Y,N,Y,Y,13062,OPEN,37.0160993,127.093232
445,경기,평택비전,경기 평택시 비전동 1012,450150,031-657-1303,09:00~23:00,N,Y,Y,N,Y,Y,12496,OPEN,37.004364,127.103721
446,경기,평택서정,"경기 평택시 정암로 32,1동",17783,031-663-1378,08:00~02:30,N,Y,Y,N,N,N,12968,OPEN,37.0567,127.057
447,경기,평택세교,경기 평택시 세교로 5,17827,031-653-4977,10:00~20:00,N,Y,Y,N,Y,Y,12848,OPEN,37.001144,127.078304
448,경기,평택송탄,경기 평택시 서정동 특구로 24,459010,031-665-0072,09:00~23:30,N,Y,Y,N,N,Y,11977,OPEN,37.067531,127.063452
449,경기,평택시청,경기 평택시 평택5로20번길 35 1층 (합정동),17902,031-656-8900,09:00~22:30,N,Y,Y,N,N,Y,13104,OPEN,36.9896896,127.113251
450,경기,평택안중,경기 평택시 안중읍 안중로 109-2,451884,031-681-8588,09:00~00:30,N,Y,Y,N,N,Y,11314,OPEN,36.988881,126.928632
451,경기,평택안중D/I,경기 평택시 안중읍 안현로서9길 5,17930,031-684-9588,09:00~24:00,N,Y,Y,N,N,N,12700,OPEN,36.976943,126.923383
452,경기,평택중앙,경기 평택시 평택2로 10번길 10-3,450826,031-658-5281,24시간,Y,Y,Y,N,N,Y,11064,OPEN,36.991892,127.088231
453,경기,평택지산,경기 평택시 지산로 76,459110,031-664-1123,10:00~22:00,N,Y,Y,N,Y,Y,12469,OPEN,37.079957,127.063176
454,경기,평택진위D/T,경기 평택시 진위면 경기대로 1929,17705,031-611-4874,09:00~22:00,N,N,Y,N,Y,Y,12800,OPEN,37.1163802,127.06375
455,경기,평택청북,경기 평택시 청북면 안청로 340,17808,031-681-5990,10:00~21:30,N,Y,Y,N,Y,Y,12705,OPEN,37.0182935,126.915644
456,경기,평택청북D/T,경기 평택시 청북면 서해로 1540,17799,031-682-9999,10:00~21:00,N,Y,Y,N,Y,Y,12660,OPEN,37.029682,126.941125
457,경기,평택팽성,경기 평택시 팽성읍 동서촌로97,451801,031-652-1900,09:00~23:00,N,Y,Y,N,N,Y,11431,OPEN,36.964586,127.063083
458,경기,평택포승,경기 평택시 포승읍 여술2길 15,17955,031-684-9747,10:00~22:00,N,Y,Y,N,Y,N,12941,OPEN,36.9867,126.846
459,경기,포일IT,경기 의왕시 포일세거리로 10,16004,031-422-8886,10:00~23:00,N,Y,Y,N,Y,N,12714,CLOSING,37.396101,126.985618
460,경기,포천,경기 포천시 중앙로 115,487803,031-532-0021,10:00~22:00,N,Y,Y,N,N,Y,11277,OPEN,37.896668,127.202475
461,경기,포천송우,경기 포천시 소흘읍 송우로 53,487823,031-541-8288,10:00~22:00,N,Y,Y,N,Y,Y,12062,OPEN,37.828643,127.143105
462,경기,포천운천,경기 포천시 영북면 운천안길 26,487892,031-533-8000,10:00~22:00,N,Y,Y,N,N,Y,12137,CLOSING,38.089654,127.273889
463,경기,하남감일,"경기 하남시 감이동 511-3 1층 105,106,107(감이동)",13003,02-471-1003,10:00~22:00,N,Y,Y,N,N,N,13206,OPEN,37.5074796,127.15426
464,경기,하남덕풍,경기 하남시 신장로 147,465804,031-795-8877,09:30~23:00,N,Y,Y,N,N,Y,11272,OPEN,37.539029,127.20212
465,경기,하남신장,경기 하남시 대청로73,465809,031-794-2023,09:00~23:00,N,Y,Y,N,N,Y,11329,OPEN,37.540694,127.220712
466,경기,하남풍산,"경기 하남시 덕풍동로 111-50,1층 롯데리아",12927,031-796-0096,09:00~22:00,N,Y,Y,N,Y,Y,12365,OPEN,37.55204814015346,127.20845766194502
467,경기,향남2신도시,경기 화성시 향남읍 발안로 발안양감로,18592,031-354-5512,09:00~23:30,N,Y,Y,N,Y,N,12788,OPEN,37.115717,126.913101
468,경기,호평,경기 남양주시 늘을2로 14번길 3,472120,031-559-6367,09:00~22:30,N,Y,Y,N,Y,Y,11397,OPEN,37.654108,127.244114
469,경기,홈플러스동수원,경기도 수원시 팔달구 효원로 257 홈플러스동수원점,16490,031-231-8040,10:00~21:30,N,Y,Y,N,Y,Y,11337,OPEN,37.262723,127.030106
470,경기,홈플러스북수원,경기 수원시 장안구 경수대로 930,16295,031-241-6452,10:00~21:30,N,Y,Y,N,Y,N,12972,OPEN,37.3027325,127.008398
471,경기,홈플러스시화,경기 시흥시 희망공원로 269,429450,031-498-6620,10:00~22:00,N,Y,Y,N,N,Y,11366,OPEN,37.345283,126.725099
472,경기,홈플러스오산세교,경기 오산시 청학로 238,447290,031-374-7005,10:00~21:30,N,Y,Y,N,Y,N,12300,OPEN,37.170166,127.061514
473,경기,홈플러스파주운정,경기 파주시 청암로 17번길 17,10871,031-941-8843,10:00~22:00,N,Y,Y,N,Y,Y,12753,OPEN,37.729421,126.736778
474,경기,화성기안,경기 화성시 효행로287.보보스프라자106,445310,031-224-9711,09:00~23:00,N,Y,Y,N,Y,Y,11402,OPEN,37.222758,126.974809
475,경기,화성남양,경기 화성시 남양읍 남양시장로 66번길 9-17,18261,031-366-8989,09:00~22:00,N,Y,Y,N,Y,Y,11319,OPEN,37.2093699,126.81832
476,경기,화성동탄,경기 화성시 동탄문화센터로 71-3,18455,031-8003-4545,10:00~21:30,N,Y,Y,N,Y,Y,11408,OPEN,37.1996868,127.072086
477,경기,화성반월,경기 화성시 영통로27번길 1,18384,031-202-4810,09:00~22:00,N,Y,Y,N,Y,N,12711,OPEN,37.232933,127.063727
478,경기,화성발안,경기 화성시 향남읍 삼천병마로 207,18593,031-352-9382,09:00~23:00,N,Y,Y,N,Y,Y,11368,OPEN,37.13232,126.908337
479,경기,화성봉담,경기 화성시 봉담읍 동화길 85,445893,031-278-8181,09:00~23:00,N,Y,Y,N,Y,Y,11413,OPEN,37.216945,126.958342
480,경기,화성봉담2지구,경기 화성시 봉담읍 상리2길 55 1동 1층,18309,031-292-2927,09:00~22:00,N,Y,Y,N,N,Y,13063,OPEN,37.2251949,126.946869
481,경기,화성비봉,경기 화성시 비봉면 양노로 78-5,18284,031-355-7259,10:00~21:00,N,Y,Y,N,Y,N,12922,OPEN,37.235592,126.870641
482,경기,화성사강D/T,경기 화성시 송산면 사강리 736-4,445874,031-357-4723,09:00~22:00,N,Y,Y,N,Y,Y,12279,OPEN,37.2123311,126.731769
483,경기,화성센트럴파크,경기 화성시 동탄지성로 116,445160,031-8003-8856,10:00~24:00,N,Y,Y,N,Y,Y,11857,OPEN,37.20898,127.062855
484,경기,화성조암,경기 화성시 우정읍 쌍봉로 76,18566,031-351-3189,09:00~21:00,N,Y,Y,N,N,Y,12418,OPEN,37.08311,126.818179
485,경기,화성태안,경기 화성시 병점1로 221,445390,031-267-0067,07:00~02:00,N,Y,Y,N,Y,Y,11377,OPEN,37.213577,127.041816
486,경기,화성향남,경기 화성시 향남읍 발안로 107,445926,031-354-9947,10:00~23:00,N,Y,Y,N,Y,Y,11430,OPEN,37.131864,126.922302
487,경기,화성화산D/T,경기 화성시 안녕동 37-89,445380,031-232-5353,09:00~22:00,N,Y,Y,N,Y,N,12573,OPEN,37.203059,127.013317
488,경기,화정역,"경기 고양시 덕양구 화신로260번길 현창빌딩 101,102,103호",10500,031-971-0637,24시간,Y,Y,Y,N,N,Y,13065,OPEN,37.6330556,126.832478
489,경기,DMC향동,경기 고양시 덕양구 꽃마을로 45,10545,02-3159-9992,10:00~22:00,N,Y,Y,N,Y,N,13016,OPEN,37.6018623,126.892635
490,부산,구서,부산 금정구 구서로 3-1,609800,051-515-9494,09:00~22:00,N,Y,Y,N,N,Y,11211,OPEN,35.246464,129.090543
491,부산,구포,부산 북구 낙동대로 1698,616801,051-338-5888,24시간,Y,Y,Y,N,N,Y,11215,OPEN,35.206195,128.996816
492,부산,기장일광,부산 기장군 일광읍 삼성리 828-2 103~105호,46048,051-723-9002,10:00~22:00,N,Y,Y,N,N,N,13125,OPEN,35.2656583,129.225648
493,부산,동래허심청,부산 동래구 온천장로107번길 32 허심청 1층,47709,051-556-0399,08:00~22:30,N,Y,Y,N,N,N,13313,OPEN,35.2211633,129.082698
494,부산,롯데마트동래,부산 동래구 중앙대로 1393,47727,051-668-2780,10:00~22:00,N,Y,Y,N,Y,N,12881,OPEN,35.211719,129.07753
495,부산,문현,부산 남구 수영로 15,608824,051-645-4647,07:30~24:00,N,Y,Y,N,N,Y,11210,OPEN,35.137242,129.069915
496,부산,부산감천,부산 사하구 감천로 27-1,604806,051-203-5070,10:00~22:00,N,Y,Y,N,Y,N,12267,OPEN,35.091374,128.995231
497,부산,부산개금,"부산광역시 부산진구 가야대로 497 111호,112호,113호",47269,070-8211-3389,08:00~03:00,N,Y,Y,N,Y,N,13207,OPEN,35.1537446,129.026577
498,부산,부산거제,부산 연제구 아시아드대로 80,611803,051-506-0134,09:00~23:00,N,Y,Y,N,N,Y,12217,OPEN,35.191798,129.067815
499,부산,부산경성대,부산 남구 수영로 300,608805,051-621-6855,08:30~04:00,N,Y,Y,N,N,Y,11243,OPEN,35.136668,129.099239
500,부산,부산광안역,부산 수영구 수영로 581,48255,051-753-3838,09:00~22:00,N,Y,Y,N,Y,N,12807,OPEN,35.157657,129.112921
501,부산,부산괴정,부산 사하구 괴정동 970-2,604080,051-292-4200,09:00~23:00,N,Y,Y,N,N,N,12447,OPEN,35.100177,128.993135
502,부산,부산기장,"부산 기장군 기장읍 읍내로 114 1층, 2층",46065,051-991-4940,09:00~22:00,N,Y,Y,N,N,N,13204,OPEN,35.2449129,129.216909
503,부산,부산남산정역,부산 북구 만덕3로 21,46562,051-334-1602,09:00~24:00,N,Y,Y,N,N,N,12805,OPEN,35.212523,129.027165
504,부산,부산남포,부산 중구 비프광장로 15,600805,051-241-2881,09:00~24:00,N,Y,Y,N,N,Y,12458,OPEN,35.098723,129.027152
505,부산,부산다대포,부산 사하구 다대로 698,604827,051-263-5952,10:00~22:00,N,Y,Y,N,N,N,12463,OPEN,35.048674,128.965321
506,부산,부산당감,"부산 부산진구 동평로 83, 1층",47145,051-898-1003,08:00~03:00,N,Y,Y,N,N,N,13303,OPEN,35.1656089,129.038636
507,부산,부산대,부산 금정구 부산대학로 39 1층,46291,051-515-5153,10:00~22:00,N,Y,Y,N,N,Y,13186,OPEN,35.2310647,129.087014
508,부산,부산대신,부산 서구 구덕로 340번길 4,602813,051-246-0325,09:00~22:00,N,Y,Y,N,N,Y,11218,OPEN,35.114005,129.016071
